hydrostatic
testname,hydrostatic
result,pass
bpressure,3.7974212252994572
sample,Pioneer 72
fluidname,
fluidvalue,
mode,null
recordy,3.768886854352635,3.7789578088044546,3.7974212252994572
recordx,403.0,406.0,411.0
duration,6 min:52 sec
durationsecond,412
testtime,18:20:15
testdate,06/02/2021
customerid,N0048
indistry,
application,
splate,
ans,0.10641641870756224,0.11145189593347204,0.11816586556801845,0.12320134279392825,0.12823682001983805,0.13495078965438445,0.13998626688029425,0.14670023651484065,0.15173571374075046,0.16180666819257006,0.17187762264438966,0.18362706950484586,0.20209048599984847,0.22726787212939747,0.2725871671625857,0.3481193255512327,0.46225680933852153,0.5931792172121781,0.7140306706340134,0.8214541847867558,0.9204852368963152,1.0077668421454185,1.0866559853513404,1.163866636148624,1.2343633173113613,1.306538490882735,1.3736781872281991,1.4357824063477533,1.4995651178759442,1.5599908445868618,1.6153810940718696,1.6758068207827872,1.7295185778591584,1.781551842526893,1.8352635996032678,1.8839398794537292,1.9342946517128272,1.981292439154652,2.0299687190051134,2.0752880140383017,2.1172503242542167,2.162569619287405,2.2062104219119565,2.249851224536508,2.291813534752423,2.330418860151065,2.37238117036698,2.4126649881742583,2.4495918211642635,2.489875638971542,2.5251239795529106,2.560372320134279,2.595620660715648,2.6308690012970164,2.666117341878385,2.699687190051117,2.7315785458152124,2.763469901579308,2.79200427252613,2.8205386434729522,2.849073014419778,2.8776073853666,2.902784771496149,2.9262836652170616,2.9514610513466106,2.9766384374761596,2.996780346379799,3.0202792401007112,3.042099641412987,3.0622415503166263,3.0857404440375387,3.1075608453498145,3.1277027542534537,3.151201647974366,3.1696650644693687,3.1881284809643713,3.206591897459374,3.226733806363013,3.2451972228580157,3.2619821469443817,3.2804455634393843,3.298908979934387,3.3173723964293895,3.3341573205157555,3.349263752193485,3.3677271686884875,3.3845120927748535,3.4012970168612195,3.416403448538949,3.4315098802166784,3.4466163118944078,3.4634012359807738,3.4818646524757764,3.4969710841535058,3.5137560082398718,3.525505455100328,3.542290379186694,3.55403982604715,3.567467765316243,3.579217212176699,3.5909666590371554,3.604394598306248,3.617822537575341,3.631250476844434,3.6413214312962534,3.654749370565346,3.6664988174258024,3.6782482642862586,3.688319218738078,3.701747158007171,3.7134966048676272,3.7252460517280834,3.7369954985885396,3.7470664530403592,3.7588158999008154,3.768886854352635,3.7789578088044546,3.7890287632562742,3.7974212252994572
t,102.0,105.0,107.0,110.0,112.0,115.0,118.0,120.0,123.0,126.0,128.0,131.0,133.0,136.0,139.0,141.0,144.0,146.0,149.0,152.0,154.0,157.0,160.0,162.0,165.0,167.0,170.0,173.0,175.0,178.0,181.0,183.0,186.0,188.0,191.0,194.0,196.0,199.0,202.0,204.0,207.0,209.0,212.0,215.0,217.0,220.0,223.0,225.0,228.0,230.0,233.0,236.0,238.0,241.0,243.0,246.0,249.0,251.0,254.0,257.0,259.0,262.0,264.0,267.0,270.0,272.0,275.0,278.0,280.0,283.0,285.0,288.0,291.0,293.0,296.0,299.0,301.0,304.0,306.0,309.0,312.0,314.0,317.0,320.0,322.0,325.0,327.0,330.0,333.0,335.0,338.0,341.0,343.0,346.0,348.0,351.0,354.0,356.0,359.0,361.0,364.0,367.0,369.0,372.0,375.0,377.0,380.0,382.0,385.0,388.0,390.0,393.0,396.0,398.0,401.0,403.0,406.0,409.0,411.0
