hydrostatic
testname,hydrostatic
result,FAIL
bpressure,19.626276035706113
sample,sss
fluidname,
fluidvalue,
mode,null
recordy,15.686854352635995,18.657785915922794,19.626276035706113
recordx,1292.0,1541.0,1633.0
duration,28 min:2 sec
durationsecond,1682
testtime,14:14:06
testdate,12/07/2022
customerid,N0048
indistry,
application,
splate,
