hydrostatic
testname,hydrostatic
result,PASS
bpressure,0.12018005645838414
sample,sss
fluidname,
fluidvalue,
mode,null
recordy,
recordx,
duration,0 min:30 sec
durationsecond,30
testtime,16:16:18
testdate,08/07/2022
customerid,N0048
indistry,
application,
splate,
ans,0.12018005645838414
t,0.0
